epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,740.487,0.32831,0.26213,0.95875,0.88675,0.74744,0.83807,0.66907,0.58402,0.59305,1.11389,0.000280723,0.000280723,0.000280723
86,749.111,0.32914,0.25601,0.95177,0.87223,0.74962,0.84177,0.66261,0.58114,0.59285,1.10856,0.00026422,0.00026422,0.00026422
87,757.891,0.32449,0.26487,0.95818,0.92354,0.70308,0.8373,0.6638,0.57539,0.5708,1.10824,0.000247716,0.000247716,0.000247716
88,766.829,0.31977,0.26519,0.94773,0.9252,0.69441,0.84948,0.66648,0.58375,0.55699,1.11741,0.000231213,0.000231213,0.000231213
89,775.661,0.32666,0.25819,0.95005,0.86016,0.74962,0.8529,0.66895,0.58073,0.54728,1.11416,0.00021471,0.00021471,0.00021471
90,784.432,0.33028,0.26076,0.95971,0.90306,0.7331,0.85326,0.67676,0.58017,0.55642,1.11591,0.000198206,0.000198206,0.000198206
91,818.062,0.28493,0.24294,0.88889,0.86664,0.74646,0.83136,0.64765,0.5828,0.54025,1.1164,0.000181703,0.000181703,0.000181703
92,826.689,0.27182,0.2287,0.88436,0.88705,0.75201,0.83727,0.6511,0.57229,0.54289,1.10552,0.0001652,0.0001652,0.0001652
93,835.303,0.26918,0.22286,0.88339,0.8855,0.74241,0.83801,0.65277,0.57215,0.53957,1.11013,0.000148696,0.000148696,0.000148696
94,843.988,0.25631,0.21817,0.87116,0.8518,0.76514,0.842,0.65272,0.56993,0.55049,1.10634,0.000132193,0.000132193,0.000132193
95,852.677,0.25874,0.21703,0.86806,0.8268,0.77579,0.84596,0.66378,0.57137,0.56743,1.10336,0.00011569,0.00011569,0.00011569
96,861.362,0.25735,0.21743,0.87469,0.81761,0.77343,0.84491,0.65846,0.58423,0.58452,1.11755,9.91865e-05,9.91865e-05,9.91865e-05
97,869.974,0.25489,0.21846,0.88045,0.85054,0.7383,0.8491,0.66454,0.57715,0.5686,1.11638,8.26832e-05,8.26832e-05,8.26832e-05
98,878.606,0.25455,0.21387,0.86683,0.81273,0.76861,0.8464,0.66924,0.57565,0.56034,1.11449,6.61799e-05,6.61799e-05,6.61799e-05
99,887.297,0.25373,0.21791,0.87713,0.82913,0.75706,0.84374,0.67007,0.57278,0.56897,1.11353,4.96766e-05,4.96766e-05,4.96766e-05
100,895.884,0.23999,0.20164,0.8604,0.80614,0.77871,0.84552,0.67213,0.57121,0.56964,1.1146,3.31733e-05,3.31733e-05,3.31733e-05
