epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,771.322,0.32857,0.27022,0.95168,0.88415,0.75996,0.86827,0.68311,0.55529,0.54023,1.0908,0.000231213,0.000231213,0.000231213
89,779.996,0.32854,0.25906,0.95098,0.91541,0.73925,0.8753,0.68035,0.55993,0.53989,1.10523,0.00021471,0.00021471,0.00021471
90,788.641,0.32997,0.2647,0.95985,0.84509,0.80709,0.87405,0.68479,0.55578,0.54174,1.10076,0.000198206,0.000198206,0.000198206
91,822.026,0.2818,0.25093,0.88715,0.86049,0.75891,0.83696,0.6435,0.59019,0.58512,1.1232,0.000181703,0.000181703,0.000181703
92,830.782,0.27624,0.23117,0.88513,0.8712,0.75377,0.8425,0.64768,0.56792,0.54659,1.10676,0.0001652,0.0001652,0.0001652
93,839.743,0.28021,0.22972,0.89339,0.82865,0.80479,0.85459,0.65881,0.55937,0.53203,1.09164,0.000148696,0.000148696,0.000148696
94,848.692,0.27071,0.2268,0.87891,0.86414,0.79201,0.85251,0.65688,0.54794,0.52195,1.0876,0.000132193,0.000132193,0.000132193
95,857.685,0.26784,0.22124,0.8738,0.85086,0.8013,0.85882,0.66581,0.55183,0.52005,1.09638,0.00011569,0.00011569,0.00011569
96,866.51,0.25758,0.21509,0.87563,0.85099,0.80338,0.8612,0.673,0.54315,0.52465,1.09194,9.91865e-05,9.91865e-05,9.91865e-05
97,875.305,0.26404,0.2187,0.88344,0.84439,0.80112,0.85946,0.6747,0.5475,0.5208,1.09384,8.26832e-05,8.26832e-05,8.26832e-05
98,884.154,0.25796,0.21891,0.87064,0.83841,0.8024,0.86547,0.67565,0.54776,0.51532,1.09259,6.61799e-05,6.61799e-05,6.61799e-05
99,892.985,0.25573,0.22088,0.87775,0.83396,0.79805,0.86684,0.67808,0.54522,0.5197,1.08964,4.96766e-05,4.96766e-05,4.96766e-05
100,901.827,0.24311,0.20875,0.8616,0.84324,0.79715,0.86498,0.67558,0.54973,0.52851,1.09474,3.31733e-05,3.31733e-05,3.31733e-05
