epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,1015.58,0.48863,0.4129,1.04862,0.75444,0.83766,0.83868,0.6097,0.64934,0.61671,1.15565,0.00104648,0.00104648,0.00104648
96,1024.2,0.48542,0.39795,1.04094,0.79129,0.7836,0.84126,0.64327,0.64215,0.60748,1.1483,0.00103987,0.00103987,0.00103987
97,1032.82,0.47386,0.40274,1.04611,0.78278,0.8293,0.86204,0.63408,0.6662,0.62459,1.1494,0.00103327,0.00103327,0.00103327
98,1041.42,0.47137,0.4053,1.03338,0.82499,0.79201,0.84171,0.63272,0.62268,0.63701,1.11763,0.00102667,0.00102667,0.00102667
99,1050.07,0.48777,0.41106,1.04836,0.79856,0.81525,0.84086,0.63213,0.62526,0.58107,1.11332,0.00102007,0.00102007,0.00102007
100,1058.72,0.47318,0.38452,1.03677,0.90377,0.74094,0.84112,0.64773,0.64284,0.56013,1.13081,0.00101347,0.00101347,0.00101347
101,1067.39,0.46698,0.38488,1.03478,0.80656,0.82646,0.84934,0.6473,0.62793,0.58803,1.12754,0.00100687,0.00100687,0.00100687
102,1076.03,0.47004,0.39919,1.03774,0.81503,0.80476,0.84699,0.6284,0.66307,0.60342,1.16205,0.00100027,0.00100027,0.00100027
103,1084.61,0.47736,0.38894,1.03667,0.78367,0.78588,0.84191,0.62721,0.6616,0.59386,1.1709,0.000993665,0.000993665,0.000993665
104,1093.2,0.47,0.39422,1.04128,0.78009,0.77992,0.8208,0.62202,0.65559,0.63559,1.15022,0.000987064,0.000987064,0.000987064
105,1101.83,0.46468,0.38706,1.03273,0.79351,0.80644,0.83114,0.63885,0.62677,0.59492,1.13148,0.000980463,0.000980463,0.000980463
106,1110.44,0.44468,0.36639,1.01787,0.85591,0.77959,0.85247,0.64437,0.62055,0.59947,1.11343,0.000973861,0.000973861,0.000973861
107,1119.06,0.45673,0.37775,1.02846,0.81017,0.79221,0.85286,0.63106,0.64555,0.65158,1.13399,0.00096726,0.00096726,0.00096726
108,1127.71,0.45349,0.37119,1.03061,0.87729,0.75585,0.84977,0.65321,0.61842,0.60315,1.11972,0.000960659,0.000960659,0.000960659
109,1136.41,0.45745,0.37968,1.03198,0.87488,0.76969,0.85001,0.64521,0.62482,0.6073,1.12338,0.000954057,0.000954057,0.000954057
110,1145.13,0.4702,0.38038,1.04124,0.81242,0.80654,0.84277,0.6445,0.60645,0.58483,1.11224,0.000947456,0.000947456,0.000947456
111,1154.21,0.45659,0.38297,1.01737,0.82797,0.77439,0.83573,0.64601,0.59501,0.61477,1.1044,0.000940855,0.000940855,0.000940855
112,1163.04,0.45861,0.38863,1.02558,0.85226,0.81975,0.83564,0.64163,0.6395,0.65107,1.14533,0.000934253,0.000934253,0.000934253
113,1171.82,0.44393,0.36458,1.02208,0.81211,0.74958,0.83848,0.6331,0.61853,0.63258,1.12697,0.000927652,0.000927652,0.000927652
114,1180.67,0.45623,0.38326,1.02838,0.86139,0.72268,0.82303,0.62718,0.61229,0.63819,1.11513,0.000921051,0.000921051,0.000921051
115,1189.52,0.45098,0.37825,1.02383,0.88408,0.6966,0.83371,0.64003,0.66742,0.65602,1.16808,0.00091445,0.00091445,0.00091445
116,1198.2,0.44073,0.36522,1.02485,0.81306,0.82403,0.83507,0.61992,0.65002,0.6145,1.15537,0.000907848,0.000907848,0.000907848
117,1206.85,0.44694,0.36706,1.01956,0.80557,0.78667,0.83175,0.62991,0.62669,0.58776,1.12942,0.000901247,0.000901247,0.000901247
118,1215.53,0.44602,0.37238,1.02009,0.829,0.80918,0.85237,0.64624,0.61983,0.60271,1.10326,0.000894646,0.000894646,0.000894646
119,1224.22,0.46019,0.38051,1.0289,0.8656,0.74767,0.84503,0.63712,0.62387,0.60486,1.12937,0.000888044,0.000888044,0.000888044
120,1232.89,0.43586,0.36663,1.0119,0.83665,0.76656,0.85314,0.64165,0.59335,0.57996,1.08867,0.000881443,0.000881443,0.000881443
121,1241.58,0.44398,0.36085,1.02292,0.90217,0.72445,0.84992,0.6458,0.64333,0.58231,1.13003,0.000874842,0.000874842,0.000874842
122,1250.27,0.44427,0.36702,1.02621,0.76589,0.86128,0.85439,0.64444,0.63572,0.58028,1.12643,0.00086824,0.00086824,0.00086824
123,1258.98,0.43844,0.36698,1.0214,0.79724,0.78992,0.83271,0.64255,0.66912,0.65413,1.14706,0.000861639,0.000861639,0.000861639
124,1267.67,0.43794,0.36373,1.01182,0.83062,0.83233,0.83206,0.62759,0.66958,0.60891,1.1565,0.000855038,0.000855038,0.000855038
125,1276.36,0.46061,0.38147,1.02455,0.80835,0.81889,0.82962,0.63396,0.65077,0.59218,1.15015,0.000848436,0.000848436,0.000848436
126,1285.04,0.44434,0.36257,1.01314,0.79996,0.83546,0.8491,0.64133,0.63739,0.63377,1.12761,0.000841835,0.000841835,0.000841835
127,1293.69,0.45314,0.37212,1.0079,0.8174,0.82429,0.83908,0.64327,0.61829,0.59984,1.11174,0.000835234,0.000835234,0.000835234
128,1302.89,0.44547,0.3573,1.03052,0.85749,0.762,0.84364,0.64114,0.63327,0.63371,1.12742,0.000828632,0.000828632,0.000828632
129,1311.53,0.44179,0.34921,1.02494,0.78599,0.82719,0.83264,0.63481,0.62282,0.58836,1.12399,0.000822031,0.000822031,0.000822031
130,1320.11,0.44371,0.37205,1.02464,0.7764,0.8179,0.83664,0.64356,0.63363,0.5935,1.12873,0.00081543,0.00081543,0.00081543
131,1328.75,0.43692,0.35736,1.014,0.84953,0.7865,0.85272,0.63186,0.63373,0.61188,1.13885,0.000808828,0.000808828,0.000808828
132,1337.37,0.42838,0.35337,1.01376,0.85791,0.79027,0.83783,0.64666,0.62039,0.56377,1.12118,0.000802227,0.000802227,0.000802227
133,1345.97,0.44291,0.35492,1.0067,0.8319,0.79409,0.83281,0.64717,0.62534,0.57548,1.11194,0.000795626,0.000795626,0.000795626
134,1354.69,0.42104,0.35829,1.01295,0.80457,0.75278,0.83146,0.63842,0.65006,0.61825,1.15037,0.000789024,0.000789024,0.000789024
135,1363.32,0.42817,0.35657,1.00375,0.84273,0.78065,0.84131,0.64803,0.63658,0.57472,1.13517,0.000782423,0.000782423,0.000782423
136,1372.06,0.4134,0.34314,1.00332,0.8551,0.75278,0.83633,0.64986,0.61816,0.59396,1.11612,0.000775822,0.000775822,0.000775822
137,1380.81,0.43043,0.35144,1.00891,0.86785,0.73768,0.82707,0.64136,0.59819,0.61906,1.10443,0.00076922,0.00076922,0.00076922
138,1389.55,0.43521,0.34838,1.00718,0.81695,0.77596,0.83828,0.64219,0.60693,0.53783,1.12356,0.000762619,0.000762619,0.000762619
139,1398.26,0.42285,0.34804,0.99825,0.89462,0.71346,0.84595,0.64314,0.63271,0.56171,1.14022,0.000756018,0.000756018,0.000756018
140,1407.3,0.42065,0.35544,1.00769,0.86921,0.76826,0.84776,0.64179,0.60604,0.57728,1.11266,0.000749417,0.000749417,0.000749417
141,1416.59,0.41711,0.35155,1.01333,0.79814,0.82763,0.84749,0.64809,0.59112,0.58015,1.1063,0.000742815,0.000742815,0.000742815
142,1425.56,0.40429,0.33419,1.00128,0.81677,0.77037,0.86076,0.65597,0.60143,0.58681,1.12616,0.000736214,0.000736214,0.000736214
143,1434.51,0.42706,0.34393,1.01478,0.87551,0.71968,0.84435,0.64916,0.61174,0.59425,1.12434,0.000729613,0.000729613,0.000729613
144,1443.35,0.41715,0.33613,0.99545,0.81213,0.79615,0.84644,0.66001,0.58077,0.55909,1.09915,0.000723011,0.000723011,0.000723011
145,1452.22,0.4144,0.33678,0.99771,0.8103,0.85614,0.85348,0.6477,0.61517,0.56015,1.12602,0.00071641,0.00071641,0.00071641
146,1460.9,0.42055,0.34333,1.00595,0.88411,0.78553,0.86994,0.68046,0.61333,0.56721,1.1217,0.000709809,0.000709809,0.000709809
147,1469.87,0.41045,0.33688,0.99948,0.85105,0.82857,0.86837,0.65379,0.60504,0.55954,1.10851,0.000703207,0.000703207,0.000703207
148,1478.53,0.42293,0.34059,1.00628,0.8338,0.79418,0.87663,0.66934,0.60819,0.5427,1.10389,0.000696606,0.000696606,0.000696606
149,1487.26,0.40131,0.33303,0.99906,0.83803,0.81678,0.87163,0.65299,0.6094,0.56478,1.10764,0.000690005,0.000690005,0.000690005
150,1495.86,0.39445,0.33852,0.99625,0.83604,0.76594,0.84791,0.65273,0.60588,0.58383,1.10466,0.000683403,0.000683403,0.000683403
151,1504.45,0.39873,0.3229,0.99121,0.86596,0.79517,0.85776,0.66572,0.59595,0.55104,1.11603,0.000676802,0.000676802,0.000676802
152,1513.07,0.40513,0.33581,0.99527,0.85589,0.8344,0.87358,0.67476,0.59799,0.57848,1.10704,0.000670201,0.000670201,0.000670201
153,1521.67,0.41456,0.3375,0.99948,0.82417,0.81582,0.85009,0.65008,0.59119,0.60087,1.10071,0.000663599,0.000663599,0.000663599
154,1530.29,0.41006,0.33864,1.00172,0.83813,0.81707,0.85393,0.66465,0.57965,0.56199,1.08324,0.000656998,0.000656998,0.000656998
155,1538.93,0.41199,0.32631,0.99844,0.81813,0.78588,0.84971,0.65228,0.60922,0.57157,1.10211,0.000650397,0.000650397,0.000650397
156,1547.6,0.41584,0.33915,1.00955,0.77079,0.81756,0.8549,0.6626,0.59437,0.56577,1.09819,0.000643795,0.000643795,0.000643795
157,1556.19,0.40141,0.32166,0.9948,0.79024,0.79824,0.84961,0.6553,0.59856,0.58432,1.1043,0.000637194,0.000637194,0.000637194
158,1564.84,0.39686,0.32958,0.98224,0.78677,0.83455,0.85318,0.64776,0.62532,0.57491,1.12517,0.000630593,0.000630593,0.000630593
159,1573.44,0.39247,0.32268,0.99678,0.79682,0.81267,0.8489,0.63744,0.62344,0.59521,1.1313,0.000623991,0.000623991,0.000623991
160,1582.05,0.40255,0.32597,0.99628,0.80783,0.80429,0.83936,0.65031,0.60756,0.61768,1.09871,0.00061739,0.00061739,0.00061739
161,1590.76,0.39134,0.32083,0.98725,0.87898,0.73074,0.85134,0.67163,0.59838,0.5756,1.09893,0.000610789,0.000610789,0.000610789
162,1599.35,0.39863,0.32635,0.99709,0.84197,0.77242,0.86566,0.66807,0.63878,0.58716,1.13276,0.000604187,0.000604187,0.000604187
163,1607.97,0.39555,0.32163,0.99048,0.91393,0.72897,0.8614,0.65174,0.61851,0.57788,1.1329,0.000597586,0.000597586,0.000597586
164,1616.66,0.40137,0.32391,0.99683,0.88057,0.78482,0.85553,0.64589,0.63071,0.62609,1.1297,0.000590985,0.000590985,0.000590985
165,1625.46,0.39148,0.31643,0.99662,0.86388,0.75564,0.85422,0.65534,0.61622,0.57466,1.11906,0.000584384,0.000584384,0.000584384
166,1634.19,0.3923,0.31631,0.99084,0.87759,0.77043,0.86204,0.6488,0.61764,0.59719,1.11221,0.000577782,0.000577782,0.000577782
167,1643,0.39811,0.32123,0.99753,0.89267,0.80852,0.85789,0.66519,0.60469,0.60135,1.11601,0.000571181,0.000571181,0.000571181
168,1651.85,0.39917,0.31894,0.98421,0.84861,0.82818,0.85408,0.64624,0.6025,0.60477,1.11739,0.00056458,0.00056458,0.00056458
169,1660.74,0.39557,0.32286,0.98972,0.87087,0.80852,0.84709,0.63687,0.59901,0.58762,1.10316,0.000557978,0.000557978,0.000557978
