epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,752.237,0.51698,0.45069,1.07077,0.82315,0.77152,0.85738,0.62657,0.67716,0.59158,1.1771,0.00111249,0.00111249,0.00111249
86,761.048,0.5137,0.44021,1.0617,0.84268,0.77028,0.83883,0.62104,0.66732,0.61775,1.16527,0.00110589,0.00110589,0.00110589
87,769.891,0.50739,0.44694,1.06938,0.89116,0.72996,0.83326,0.62397,0.68511,0.61561,1.17977,0.00109929,0.00109929,0.00109929
88,778.667,0.50605,0.4349,1.05867,0.81223,0.76207,0.83036,0.62542,0.65589,0.59295,1.14777,0.00109269,0.00109269,0.00109269
89,787.455,0.5175,0.43265,1.06334,0.83473,0.77037,0.85055,0.62628,0.67068,0.57361,1.15789,0.00108608,0.00108608,0.00108608
90,796.163,0.51393,0.44004,1.07095,0.81967,0.81176,0.86408,0.63345,0.64207,0.58554,1.13548,0.00107948,0.00107948,0.00107948
91,804.913,0.49129,0.4139,1.05282,0.82489,0.78264,0.84624,0.62981,0.65096,0.5883,1.14143,0.00107288,0.00107288,0.00107288
92,813.645,0.48995,0.42207,1.05424,0.8914,0.76839,0.84962,0.6288,0.67604,0.62974,1.17013,0.00106628,0.00106628,0.00106628
93,822.411,0.51085,0.43198,1.06538,0.86608,0.78272,0.87188,0.6604,0.64911,0.55342,1.13823,0.00105968,0.00105968,0.00105968
94,831.221,0.48193,0.41486,1.05021,0.93394,0.74033,0.8544,0.61681,0.67621,0.60472,1.1778,0.00105308,0.00105308,0.00105308
95,840.02,0.49463,0.41712,1.05393,0.87291,0.7848,0.83447,0.6171,0.68084,0.61555,1.17255,0.00104648,0.00104648,0.00104648
96,848.865,0.49114,0.41255,1.04666,0.8826,0.74241,0.82222,0.6184,0.64851,0.62375,1.1361,0.00103987,0.00103987,0.00103987
97,857.718,0.49823,0.42797,1.06243,0.83447,0.77732,0.81918,0.61236,0.6925,0.63159,1.17819,0.00103327,0.00103327,0.00103327
98,866.462,0.48136,0.43197,1.04245,0.8839,0.71371,0.81359,0.63313,0.6346,0.65416,1.14259,0.00102667,0.00102667,0.00102667
99,875.451,0.50127,0.42905,1.05652,0.80236,0.74996,0.83042,0.62544,0.67524,0.62207,1.15562,0.00102007,0.00102007,0.00102007
100,884.418,0.48076,0.40493,1.0448,0.78654,0.80031,0.84958,0.6437,0.62849,0.61047,1.12078,0.00101347,0.00101347,0.00101347
101,893.269,0.47932,0.40527,1.04654,0.85136,0.75211,0.84195,0.63731,0.63591,0.57786,1.13105,0.00100687,0.00100687,0.00100687
102,902.731,0.49134,0.40756,1.05653,0.8945,0.73505,0.846,0.62734,0.66033,0.60207,1.15831,0.00100027,0.00100027,0.00100027
103,911.531,0.48349,0.40654,1.04338,0.8415,0.74809,0.8223,0.6139,0.64176,0.60728,1.14399,0.000993665,0.000993665,0.000993665
104,920.249,0.48387,0.40672,1.05208,0.85374,0.73914,0.83778,0.64783,0.65125,0.6114,1.1679,0.000987064,0.000987064,0.000987064
105,928.936,0.46501,0.39647,1.03589,0.88038,0.70749,0.83408,0.63962,0.63664,0.58181,1.13425,0.000980463,0.000980463,0.000980463
106,937.736,0.46025,0.38097,1.02988,0.88076,0.76,0.85185,0.63902,0.63703,0.56454,1.13789,0.000973861,0.000973861,0.000973861
107,946.591,0.46629,0.39205,1.03767,0.8216,0.8179,0.84486,0.63713,0.63733,0.55382,1.12667,0.00096726,0.00096726,0.00096726
